animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_name,album_file,album_base64,album_update,cDate,shelter_address,shelter_tel,
10603311005003,10603200009,10,91,中途動物醫院,狗,M,MEDIUM,虎斑,CHILD,T,N,,,OPEN,我在金生動物醫院開放認養 歡迎來電詢問04-23282369,,2017-03-31,2999-12-31,2017-10-06 19:52:35,2017-03-31 17:44:59,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4f9e438ea03f4316686c9bab8ee443c8.png,,,2017/10/8 上午 12:04:04,,,
10606010601003,20170531003,6,61,,狗,F,MEDIUM,黃,ADULT,N,N,新屋區,,OPEN,,,2017-06-01,2999-12-31,2017-10-06 19:52:14,2017-06-01 17:35:05,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/6e737805f1d958384340abac5fb78d56.jpg,,,2017/10/8 上午 12:04:37,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10602200601007,20170220002,6,61,,狗,F,MEDIUM,黑,ADULT,T,N,八德區,,OPEN,,,2017-02-20,2999-12-31,2017-10-06 19:51:56,2017-02-20 17:55:06,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a28bcd3111f1649b407909eee11db0f2.jpg,,,2017/10/8 上午 12:03:50,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605151005001,10605020005,10,91,中途動物醫院,狗,M,MEDIUM,黑白,CHILD,T,N,,,OPEN,我在南屯區"信揚動物醫院"開放認養中，歡迎來電洽詢：04-24751748,,2017-05-15,2999-12-31,2017-10-06 19:50:43,2017-05-15 11:55:29,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/6a198a282a124cc5d20e9ce7004f11b5.png,,,2017/10/8 上午 12:04:28,,,
10608301701009,0829H3-2,17,75,高雄市壽山站動物保護教育園區,狗,F,SMALL,黑,CHILD,N,N,鳳山區五甲路,,OPEN,,,2017-08-30,2999-12-31,2017-10-06 19:44:26,2017-08-30 10:05:01,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/276635c0f0d3df060564565305dd0507.jpg,,,2017/10/8 上午 12:05:03,高雄市鼓山區萬壽路350號,07-5519059,
10509300601031,20160930031,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,大園區,,OPEN,,,2016-09-30,2999-12-31,2017-10-06 19:44:22,2016-09-30 16:44:42,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/aea6f4fcccfc17ad1245c0192531de36.jpg,,,2017/10/8 上午 12:02:51,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10603061901004,1060132,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,T,T,,,OPEN,民眾拾獲 進場日期:106.3.6 晶片號碼:990000000208385 7合一,106/04/20絕育,2017-03-06,2999-12-31,2017-10-06 19:40:35,2017-03-06 16:00:07,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/871f886df8e3c2c37f46c477c01394bb.JPG,,,2017/10/8 上午 12:03:55,花蓮縣吉安鄉南濱路1段599號,038-421452,
10604131002001,10602110014,10,67,南屯園區,狗,M,MEDIUM,其他黑黃,ADULT,T,N,,,OPEN,進所時多處開放性傷口，目前已好轉，但仍需保持乾爽預防舔舐。*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好禮！,,2017-04-13,2999-12-31,2017-10-06 19:36:35,2017-04-13 14:14:13,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/b50c1938deca9b7a377faf3e577cd0fa.png,,,2017/10/8 上午 12:04:10,臺中市南屯區中台路601號,04-23850976,
10407211005001,10407110001,10,91,中途動物醫院,狗,F,SMALL,其他黑灰,ADULT,T,N,,,OPEN,我在南屯區慈愛動物醫院五權分院等待認養~Tel:04-24716662~,,2015-07-21,2999-12-31,2017-10-06 19:33:01,2015-07-21 15:33:09,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1529363fc67a5ae747889c008f74a3b0.png,,,2017/10/8 上午 12:00:34,,,
10605301101004,B5-1060528005,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黑色,ADULT,T,T,福興鄉,,OPEN,106年5月28日進入收容所，飼主送交 ，即日起開放領養,,2017-05-30,2999-12-31,2017-10-06 19:32:58,2017-05-30 11:27:36,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1496114783_69_0a8e73db437a72010334d7dabf5ff287.png,,,2017/10/8 上午 12:04:36,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10511180601015,20161118015,6,61,,狗,F,MEDIUM,黑,ADULT,F,N,龜山區,,OPEN,,,2016-11-18,2999-12-31,2017-10-06 19:29:33,2016-11-18 16:46:11,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/c8f4aacba4e76ecbae932e7567d3186f.jpg,,,2017/10/8 上午 12:03:12,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10603140601019,20170314019,6,61,,狗,F,MINI,黑,CHILD,F,N,觀音區,,OPEN,,,2017-03-14,2999-12-31,2017-10-06 19:29:30,2017-03-14 16:19:29,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/6c8e4deba3ebea15559d556fa2d30945.jpg,,,2017/10/8 上午 12:03:57,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605051301003,106-H030D,13,89,斗六代養場,狗,M,BIG,白色,ADULT,N,N,斗南鎮信義育幼院,,OPEN,,,2017-06-09,2999-12-31,2017-10-06 19:28:31,2017-05-05 14:08:57,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1493973712_89_b52865ca22755c9032499a73473d7ada.JPG,,,2017/10/8 上午 12:04:42,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10608291801008,10608291801008,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,白色,ADULT,F,N,,,OPEN,,,2017-08-29,2018-08-15,2017-10-06 19:26:41,2017-08-29 10:59:44,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/319bbf093b185158abc0852de411a882.jpg,,,2017/10/8 上午 12:05:02,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10501041501005,嘉義2015122903,15,71,嘉義市流浪動物收容所,狗,M,SMALL,黑色,ADULT,N,N,興達路,,OPEN,,,2016-01-04,2999-12-31,2017-10-06 19:25:45,2016-01-04 18:11:33,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451902326_71_1380cd28800bee1155276de659411ac4.jpg,,,2017/10/8 上午 12:01:12,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10406081005002,10405180012,10,91,中途動物醫院,狗,F,MEDIUM,虎斑,CHILD,T,N,,,OPEN,我在東區安生動物醫院等待認養~Tel:04-23607399~,,2015-06-08,2999-12-31,2017-10-06 19:25:27,2015-06-08 10:14:14,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/0130db35c1f1d1a18bbd311827392d8d.png,,,2017/10/8 上午 12:00:26,,,
10501041501002,嘉義2015123102,15,71,嘉義市流浪動物收容所,狗,M,BIG,黑色,ADULT,N,N,民生南路,,OPEN,,,2016-01-04,2999-12-31,2017-10-06 19:24:59,2016-01-04 18:08:25,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451902328_71_a17d77d325c4a5495e5dc10e8f66ce3d.jpg,,,2017/10/8 上午 12:01:12,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10608040601009,20170804009,6,61,,貓,M,SMALL,虎斑,CHILD,F,N,龜山區,,OPEN,,,2017-08-04,2999-12-31,2017-10-06 19:24:48,2017-08-04 16:53:52,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b0dd006784f44bec465b52eb90796755.jpg,,,2017/10/8 上午 12:04:51,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10401200501006,1040110,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,虎斑,ADULT,N,N,大同復興,,OPEN,,,2015-01-20,2999-12-31,2017-10-06 19:24:38,2015-01-20 16:53:03,宜蘭縣流浪動物中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/78/33a28e0728c32f92f0ec51650e2581b6.jpg,,,2017/10/8 上午 12:00:13,宜蘭縣五結鄉成興村利寶路60號,039-602350,
10306090301001,板橋2014052602,3,50,新北市板橋動物之家,狗,F,SMALL,棕色,CHILD,F,T,樹林區,,OPEN,,,2014-06-09,2999-12-31,2017-10-06 19:24:20,2014-06-09 15:08:25,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/cacd6c3598493f7b35a690c1e4da42d3.JPG,,,2017/10/7 下午 11:59:35,新北市板橋區華東路1-9號,02-89662158,
10505240801003,105-0494,8,62,新竹市動物收容所,狗,M,SMALL,黑,CHILD,F,N,香山區,,OPEN,,     ,2016-05-24,2999-12-31,2017-10-06 19:23:15,2016-05-24 13:20:38,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/32df94a7d0d679cdb59123e9303dddb6.jpg,,,2017/10/8 上午 12:01:49,新竹市南寮里海濱路250號,03-5368329,
10601171002010,10512060034,10,67,南屯園區,狗,F,MEDIUM,黑白,ADULT,T,N,,,OPEN,*認養主打星：一歲以上混種成犬，免費提供1次認養後基礎健康檢查、犬 隻飼主訓練課程、犬隻行為諮詢服務、飼主飼養管理講座等多重認養好 禮！,,2017-01-17,2999-12-31,2017-10-06 19:21:40,2017-01-17 16:56:30,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/2a292643513f6018744c374f62ff1685.png,,,2017/10/8 上午 12:03:38,臺中市南屯區中台路601號,04-23850976,
10508140201004,105081415,2,49,臺北市,狗,F,MEDIUM,三花,ADULT,T,N,,,OPEN,皮病 -------------- 我是Lili 我對大家都很友善 而且活力狀況都還很不錯 人家還說跟我互動的狀況阿 其實一點也不像我的實際年齡所表現的唷 那就請你們給我機會吧 我一定不會讓你們失望啦～,21356,2016-10-10,2999-12-31,2017-10-06 19:20:09,2016-08-14 17:10:03,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/e76ff2ae19c74ec2492c6aaf422921a3.jpg,,,2017/10/8 上午 12:02:55,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10508140201002,105081414,2,49,臺北市,狗,M,MEDIUM,三花,ADULT,T,N,,,OPEN,皮病 左耳下腫塊 ----------------------- 我是土土 我是比較有個性的男生 不過沒有特別碰到我不喜歡的點 基本上與大家的互動都還可以唷 希望可以遇到懂我也願意給我機會的人 先來動物之家看看我好嗎？,21355,2016-10-10,2999-12-31,2017-10-06 19:19:54,2016-08-14 17:05:02,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/b7d0b621dee3db25a711be2e33220e76.jpg,,,2017/10/8 上午 12:02:55,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10411231601002,W041114-02,16,73,台南市灣裡站動物之家,狗,F,MEDIUM,黃,CHILD,N,N,南區興隆路,,OPEN,,,2015-11-23,2999-12-31,2017-10-06 19:19:12,2015-11-23 20:28:52,臺南市動物之家灣裡站,,http://animal-adoption.coa.gov.tw/uploads/animal_album/73/f594fa55191b012ab10081ef1de7fc1c.jpg,,,2017/10/8 上午 12:00:58,臺南市南區省躬里14鄰萬年路580巷92號,06-2964439,
10511151701007,1111A22-2,17,75,高雄市壽山站動物保護教育園區,狗,F,BIG,黑,ADULT,F,N,前鎮區英明一路,,OPEN,,,2016-11-15,2999-12-31,2017-10-06 19:19:11,2016-11-15 16:58:16,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/1103b06e95ed4e91a90110a72080b764.jpg,,,2017/10/8 上午 12:03:11,高雄市鼓山區萬壽路350號,07-5519059,
10511221005003,10510210014,10,91,中途動物醫院,狗,M,MEDIUM,其他灰棕,CHILD,T,N,,,OPEN,我在北屯區 永信動物醫院開放認養 歡迎來電詢問04-24371487,,2016-11-22,2999-12-31,2017-10-06 19:17:53,2016-11-22 13:27:29,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/64672551f56c0458d0877ac96df08631.png,,,2017/10/8 上午 12:03:12,,,
10606141901002,1060351,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,黑色,ADULT,T,T,壽豐鄉,,OPEN,進場日期:106/6/14 八合一 晶片號碼990000000209809,106/06/28絕育,2017-06-14,2999-12-31,2017-10-06 19:14:30,2017-06-14 11:13:08,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/40139f2785d6b33502d149253ec06312.JPG,,,2017/10/8 上午 12:04:42,花蓮縣吉安鄉南濱路1段599號,038-421452,
10306270201130,103061615,2,49,臺北市,貓,M,SMALL,黑,CHILD,F,N,菁山路110巷,,OPEN,,,2014-07-10,2999-12-31,2017-10-06 19:14:06,2014-06-27 15:11:16,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/4fde81b0539569a5e2173f5d9411a032.JPG,,,2017/10/7 下午 11:59:40,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10609051701002,0903C4-3,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,黑,CHILD,F,N,仁武區文達一街,,OPEN,,,2017-09-05,2999-12-31,2017-10-06 19:11:18,2017-09-05 12:00:35,高雄市壽山動物保護教育園區,,,,,2017/10/8 上午 12:05:05,高雄市鼓山區萬壽路350號,07-5519059,
10609051701001,0903C4-4,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,黑,CHILD,F,N,仁武區文達一街,,OPEN,,,2017-09-05,2999-12-31,2017-10-06 19:11:14,2017-09-05 12:00:22,高雄市壽山動物保護教育園區,,,,,2017/10/8 上午 12:05:05,高雄市鼓山區萬壽路350號,07-5519059,
10608211701047,0808C1,17,75,高雄市壽山站動物保護教育園區,貓,F,MEDIUM,虎斑,CHILD,N,N,苓雅區五福三路,,OPEN,,,2017-08-21,2999-12-31,2017-10-06 19:11:09,2017-08-21 14:57:46,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/66f21cfbcc0a3e7927761c891dfb4daa.jpg,,,2017/10/8 上午 12:04:57,高雄市鼓山區萬壽路350號,07-5519059,
10608311701002,0831C1-1,17,75,高雄市壽山站動物保護教育園區,貓,F,BIG,虎斑,ADULT,N,N,新興區復興一路,,OPEN,,,2017-08-31,2999-12-31,2017-10-06 19:11:01,2017-08-31 16:08:11,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/2ee43b7d55388b38d3a8bff23013c8c9.png,,,2017/10/8 上午 12:05:04,高雄市鼓山區萬壽路350號,07-5519059,
10503180201002,105031801,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,F,N,長沙街2段,,OPEN,我是艾沙 我的個性大方親人 是個很活潑的女生 看我拍照的表情就知道了吧^_< 我的笑容是不是一百分阿 快來動物之家跟我互動 說不定會被我給電到唷～～～,19668,2016-05-12,2999-12-31,2017-10-06 19:10:43,2016-03-18 14:34:53,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/cbe0183d8478932bccd86edc98d14815.jpg,,,2017/10/8 上午 12:01:45,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10608211701004,0821C1,17,75,高雄市壽山站動物保護教育園區,貓,F,SMALL,虎斑,CHILD,N,N,鳳山區忠義街,,OPEN,,,2017-08-21,2999-12-31,2017-10-06 19:10:43,2017-08-21 14:31:25,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/2a4816a7fa9e6d14a66d2b933bd629e5.jpg,,,2017/10/8 上午 12:04:55,高雄市鼓山區萬壽路350號,07-5519059,
10603201701027,0314C4,17,75,高雄市壽山站動物保護教育園區,貓,F,MEDIUM,虎斑,ADULT,F,N,苓雅區尚武路,,OPEN,,,2017-03-20,2999-12-31,2017-10-06 19:10:19,2017-03-20 14:44:57,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/3a68382149b31d8f6f2b88085c0fa009.jpg,,,2017/10/8 上午 12:03:59,高雄市鼓山區萬壽路350號,07-5519059,
10606301301001,106-C020D,13,89,斗南代養場,狗,F,MEDIUM,黑色,ADULT,N,N,斗南鎮明昌里,,OPEN,斗南代養場 0983-524207 斗南鎮新崙里2之30號(場址座標：N23.679101E120.435732),,2017-09-18,2999-12-31,2017-10-06 19:10:19,2017-06-30 14:01:55,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1498807867_89_50a43ebcb680df767e5997c54a9973c5.JPG,,,2017/10/8 上午 12:05:11,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10502230201002,105022302,2,49,臺北市,狗,F,MEDIUM,黃,ADULT,F,N,八德路4段,,OPEN,動保案件,19432,2016-05-15,2999-12-31,2017-10-06 19:10:16,2016-02-23 15:49:57,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/cd7605f2b3b95ae26812531cdc621b22.jpg,,,2017/10/8 上午 12:01:47,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10507260201013,105072616,2,49,臺北市,狗,F,MEDIUM,棕,ADULT,F,N,,,OPEN,大家好~我的名字叫寶妹，雖然我有心絲蟲，但我的個性親人、活潑好動，希望你能看到我的好，並帶我回家!! ,21171,2016-08-03,2999-12-31,2017-10-06 19:09:52,2016-07-26 16:40:05,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/6fa7c5a31dc301bc51881ca5bc6398d1.jpg,,,2017/10/8 上午 12:02:25,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10507040201016,105070306,2,49,臺北市,狗,M,MEDIUM,白,ADULT,T,N,辛亥路,,OPEN,,20904,2017-01-10,2999-12-31,2017-10-06 19:09:26,2016-07-04 11:14:06,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/4ef23d0c6e0caa3389f4051b35ac3141.jpg,,,2017/10/8 上午 12:03:35,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10601240201013,106012413,2,49,臺北市,狗,F,MEDIUM,黑黃,ADULT,F,N,,,OPEN,你們好，我是依蘭， 一年了，本來我就要有個新家了，可能緣分不夠，不過我不氣餒， 回來的我，有繼續進步，變成更親人的狗狗， 期盼下一個欣賞我、愛我一輩子的主人早日出現！,22882,2017-02-21,2999-12-31,2017-10-06 19:09:02,2017-01-24 16:35:00,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/f49352629c3e02118f1c823b617b5675.jpg,,,2017/10/8 上午 12:03:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10601011101010,A19-1060101001,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,黃色,ADULT,T,T,彰化市,,OPEN,106年1月1日進入收容所，飼主送交，即日起開放領養,,2017-01-01,2999-12-31,2017-10-06 19:06:52,2017-01-01 14:58:37,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1487817672_69_92eb5ffee6ae2fec3ad71c777531578f.png,,,2017/10/8 上午 12:03:32,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10603141101006,B17-1060311002,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黃色,ADULT,F,T,伸港鄉,,OPEN,106年3月12日進入收容所，捕捉或拾獲地點：伸港鄉新港路176號，即日起開放領養,,2017-03-14,2999-12-31,2017-10-06 19:05:48,2017-03-14 11:57:10,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1489463785_69_d8189e03872652a32d0d926747b9a68c.png,,,2017/10/8 上午 12:03:57,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10603141101005,B17-1060312003,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黃色,ADULT,F,T,伸港鄉,,OPEN,106年3月12日進入收容所，捕捉或拾獲地點：伸港鄉新港路176號，即日起開放領養,,2017-03-14,2999-12-31,2017-10-06 19:05:32,2017-03-14 11:53:53,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1489463540_69_46fa5a9e9bec4bcfa085932d965c32ea.png,,,2017/10/8 上午 12:03:56,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10606151101004,B3-1060615001,11,69,彰化縣流浪狗中途之家,狗,F,MEDIUM,黃白,ADULT,T,T,員林鎮,,OPEN,106年6月15日進入收容所，捕捉拾獲地點：員林市員東路，即日起開放領養,,2017-06-15,2999-12-31,2017-10-06 19:03:19,2017-06-15 15:10:43,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/8319080228fd959ef6563980cd1bc114.png,,,2017/10/8 上午 12:04:43,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10506061002007,10505180030,10,67,南屯園區,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,,,2016-06-06,2999-12-31,2017-10-06 19:03:18,2016-06-06 16:43:57,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/6196a9f246d67e55605b8894671bf859.png,,,2017/10/8 上午 12:01:52,臺中市南屯區中台路601號,04-23850976,
10607111101006,A15-1060706005,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,黃色,ADULT,T,T,彰化市,,OPEN,106年7月6日進入收容所，飼主送交，即日起開放領養,,2017-07-11,2999-12-31,2017-10-06 19:03:01,2017-07-11 14:09:54,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/7b129165846da34d165479799c609250.png,,,2017/10/8 上午 12:04:47,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10301100005044,10301070027,10,91,中途動物醫院,狗,F,MINI,黃白,ADULT,T,N,,,OPEN,西區百科動物醫院開放認養~Tel:04-23055172~,,2014-01-13,2999-12-31,2017-10-06 18:58:58,2014-01-10 14:27:28,臺中市中途動物醫院,,,,,2017/10/7 下午 11:59:18,,,
10506130601026,20160613015,6,61,,貓,F,SMALL,虎斑,CHILD,N,N,楊梅區,,OPEN,,,2016-06-13,2999-12-31,2017-10-06 18:55:18,2016-06-13 16:32:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/bca68cd95a2f552743be770912981bee.jpg,,,2017/10/8 上午 12:01:54,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10603160601010,20170316005,6,61,,貓,F,MEDIUM,虎斑,CHILD,F,N,龍潭區,,OPEN,,,2017-03-16,2999-12-31,2017-10-06 18:52:59,2017-03-16 15:47:59,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b1c65ef00c3e1484ff29465a0178f4b8.jpg,,,2017/10/8 上午 12:03:58,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604170601013,20170417001,6,61,,貓,F,SMALL,虎斑,CHILD,F,N,大園區,,OPEN,,,2017-04-17,2999-12-31,2017-10-06 18:52:35,2017-04-17 16:33:48,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/cd77680647480e7db34a52e21023f170.jpg,,,2017/10/8 上午 12:04:11,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10511180601035,20161118035,6,61,,狗,M,MEDIUM,白,ADULT,T,N,蘆竹區,,OPEN,,,2016-11-18,2999-12-31,2017-10-06 18:51:24,2016-11-18 16:46:17,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b5974a9898680fd29b5a132ce9e3467c.jpg,,,2017/10/8 上午 12:03:12,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10510261801008,10510261801008,18,77,屏東縣流浪動物收容所,狗,M,MEDIUM,黃色,ADULT,N,N,,,OPEN,,,2016-10-26,2019-10-22,2017-10-06 18:51:01,2016-10-26 11:40:30,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/446d94605bbc2e2f522a3e312e5b8ca0.JPG,,,2017/10/8 上午 12:03:03,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10411041501005,10411041501005,15,71,嘉義市流浪動物收容所,貓,M,MINI,橘虎斑,CHILD,N,N,北港路,,OPEN,,,2015-11-04,2999-12-31,2017-10-06 18:49:20,2015-11-04 10:14:22,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/eb677b826ef87d6b4b624c1f27ad4251.jpg,,,2017/10/8 上午 12:00:54,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10408060501002,1041318,5,78,宜蘭縣流浪動物中途之家,狗,M,BIG,虎斑,ADULT,N,N,大同長嶺路,,OPEN,,,2015-08-06,2999-12-31,2017-10-06 18:48:05,2015-08-06 16:23:29,宜蘭縣流浪動物中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/78/06c92c33b6ac804d3cc1c60123c5b387.jpg,,,2017/10/8 上午 12:00:36,宜蘭縣五結鄉成興村利寶路60號,039-602350,
10609220601015,20170921004,6,61,,貓,F,SMALL,虎斑,CHILD,F,N,楊梅區,,OPEN,,,2017-09-22,2999-12-31,2017-10-06 18:44:41,2017-09-22 10:54:48,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b25d1e7fb9029fd4d314d0663bd1ffb5.jpg,,,2017/10/8 上午 12:05:13,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10311111401014,10311111401014,14,72,嘉義縣流浪犬中途之家,狗,F,MINI,黑色,,N,N,,,OPEN,,,2014-11-11,2999-12-31,2017-10-06 18:42:08,2014-11-11 09:05:02,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/1415667553_72_81bba557c7ba22ceb372a63978428a3c.jpg,,,2017/10/8 上午 12:00:02,嘉義縣民雄鄉松山村後山仔37~1號。,05-3620025辦公室；05-2724721中途之家,
